,Date,inventory_id,price,discount,quantity
821,4/10/2015,C,380,10,211
822,4/13/2015,B,360,29,202
823,4/14/2015,C,316,7,156
824,4/15/2015,C,331,15,178
825,4/16/2015,C,318,19,171
826,4/17/2015,A,307,6,169
827,4/20/2015,A,346,20,237
828,4/21/2015,C,369,29,158
829,4/22/2015,C,311,0,231
830,4/23/2015,B,350,20,177
831,4/24/2015,C,359,2,170
832,4/27/2015,C,342,11,157
833,4/28/2015,B,333,5,152
834,4/29/2015,C,347,5,182
835,4/30/2015,A,301,27,199
836,5/1/2015,C,331,21,164
837,5/4/2015,A,352,4,192
838,5/5/2015,C,310,20,242
839,5/6/2015,A,319,13,192
840,5/7/2015,A,335,6,246
841,5/8/2015,A,361,30,215
842,5/11/2015,B,331,27,210
843,5/12/2015,A,371,7,177
844,5/13/2015,A,334,19,159
845,5/14/2015,A,374,26,183
846,5/15/2015,C,334,19,206
847,5/18/2015,A,331,25,164
848,5/19/2015,B,374,12,159
849,5/20/2015,A,364,27,203
850,5/21/2015,C,379,14,238
851,5/22/2015,A,317,2,216
852,5/26/2015,A,310,30,209
853,5/27/2015,B,375,23,230
854,5/28/2015,B,377,2,249
855,5/29/2015,A,365,28,153
856,6/1/2015,A,374,30,157
857,6/2/2015,C,367,21,175
858,6/3/2015,B,351,28,200
859,6/4/2015,A,348,4,156
860,6/5/2015,A,315,1,191
861,6/8/2015,C,344,2,192
862,6/9/2015,B,328,15,159
863,6/10/2015,C,360,19,188
864,6/11/2015,A,358,10,179
865,6/12/2015,A,341,27,218
866,6/15/2015,B,356,17,156
867,6/16/2015,B,325,13,179
868,6/17/2015,A,326,24,223
869,6/18/2015,B,379,27,197
870,6/19/2015,C,321,10,178
871,6/22/2015,B,305,0,228
872,6/23/2015,C,301,4,245
873,6/24/2015,C,309,30,208
874,6/25/2015,A,379,2,240
875,6/26/2015,A,346,11,160
876,6/29/2015,B,327,0,218
877,6/30/2015,A,357,0,179
878,7/1/2015,B,304,6,182
879,7/2/2015,C,357,21,192
880,7/6/2015,A,318,4,202
881,7/7/2015,B,311,9,155
882,7/8/2015,A,301,26,213
883,7/9/2015,A,362,13,218
884,7/10/2015,A,355,16,237
885,7/13/2015,A,309,22,237
886,7/14/2015,C,330,11,238
887,7/15/2015,A,362,10,186
888,7/16/2015,B,326,10,210
889,7/17/2015,C,350,12,233
890,7/20/2015,B,334,1,204
891,7/21/2015,C,318,14,206
892,7/22/2015,A,365,20,225
893,7/23/2015,C,330,13,213
894,7/24/2015,A,349,1,246
895,7/27/2015,B,323,26,177
896,7/28/2015,C,320,30,247
897,7/29/2015,C,371,0,205
898,7/30/2015,B,366,28,183
899,7/31/2015,A,335,20,238
900,8/3/2015,A,347,18,186
901,8/4/2015,A,318,23,236
902,8/5/2015,C,322,22,178
903,8/6/2015,B,377,4,208
904,8/7/2015,C,380,2,234
905,8/10/2015,B,365,20,212
906,8/11/2015,C,375,20,230
907,8/12/2015,B,345,25,250
908,8/13/2015,C,343,25,188
909,8/14/2015,A,362,17,212
910,8/17/2015,A,364,0,210
911,8/18/2015,A,327,15,202
912,8/19/2015,C,300,6,226
913,8/20/2015,A,339,24,209
914,8/21/2015,C,362,3,190
915,8/24/2015,B,365,8,205
916,8/25/2015,C,364,21,162
917,8/26/2015,A,367,26,192
918,8/27/2015,A,308,22,150
919,8/28/2015,A,372,1,165
920,8/31/2015,B,342,18,232
921,9/1/2015,A,349,1,245
922,9/2/2015,B,300,13,250
923,9/3/2015,A,378,26,211
924,9/4/2015,A,358,14,195
925,9/8/2015,A,361,28,184
926,9/9/2015,A,377,8,184
927,9/10/2015,C,315,5,192
928,9/11/2015,A,331,0,159
929,9/14/2015,C,340,17,175
930,9/15/2015,B,375,11,218
931,9/16/2015,C,327,3,220
932,9/17/2015,A,343,25,227
933,9/18/2015,B,371,27,196
934,9/21/2015,A,375,15,215
935,9/22/2015,B,304,18,226
936,9/23/2015,A,328,21,237
937,9/24/2015,A,333,1,153
938,9/25/2015,C,346,26,228
939,9/28/2015,B,373,7,223
940,9/29/2015,A,361,7,203
941,9/30/2015,B,345,7,150
942,10/1/2015,B,350,17,239
943,10/2/2015,A,342,12,181
944,10/5/2015,B,320,13,152
945,10/6/2015,C,310,28,208
946,10/7/2015,A,371,15,173
947,10/8/2015,A,307,8,244
948,10/9/2015,B,364,9,210
949,10/12/2015,A,327,30,237
950,10/13/2015,B,372,2,156
951,10/14/2015,B,319,22,181
952,10/15/2015,B,379,22,204
953,10/16/2015,B,357,13,177
954,10/19/2015,B,342,13,173
955,10/20/2015,C,341,20,181
956,10/21/2015,A,378,4,237
957,10/22/2015,B,368,15,249
958,10/23/2015,A,358,3,219
959,10/26/2015,A,345,17,182
960,10/27/2015,C,325,10,219
961,10/28/2015,B,374,5,220
962,10/29/2015,C,305,17,237
963,10/30/2015,B,322,14,182
964,11/2/2015,C,306,28,222
965,11/3/2015,B,338,2,206
966,11/4/2015,C,335,6,215
967,11/5/2015,A,356,14,195
968,11/6/2015,B,347,2,169
969,11/9/2015,C,346,14,156
970,11/10/2015,C,377,4,220
971,11/11/2015,A,364,24,216
972,11/12/2015,A,327,9,159
973,11/13/2015,B,305,15,163
974,11/16/2015,A,377,1,186
975,11/17/2015,C,307,14,158
976,11/18/2015,B,361,8,245
977,11/19/2015,C,316,8,152
978,11/20/2015,B,366,26,235
979,11/23/2015,C,321,25,226
980,11/24/2015,C,376,30,206
981,11/25/2015,C,319,30,236
982,11/27/2015,A,343,3,243
983,11/30/2015,C,325,8,176
984,12/1/2015,B,307,7,161
985,12/2/2015,B,362,1,198
986,12/3/2015,C,364,26,176
987,12/4/2015,C,317,21,168
988,12/7/2015,C,355,7,243
989,12/8/2015,B,343,8,195
990,12/9/2015,C,360,17,236
991,12/10/2015,A,355,18,190
992,12/11/2015,A,350,16,216
993,12/14/2015,C,339,10,237
994,12/15/2015,C,377,9,194
995,12/16/2015,C,350,24,186
996,12/17/2015,A,353,14,171
997,12/18/2015,B,339,8,211
998,12/21/2015,C,323,27,214
999,12/22/2015,B,312,0,244
1000,12/23/2015,C,329,25,171
1001,12/24/2015,B,344,29,248
1002,12/28/2015,A,348,17,205
1003,12/29/2015,A,302,8,208
1004,12/30/2015,A,342,12,243
1005,12/31/2015,B,332,19,174
1006,1/4/2016,C,311,3,216
1007,1/5/2016,C,333,25,235
1008,1/6/2016,B,347,16,156
1009,1/7/2016,C,336,4,191
1010,1/8/2016,B,379,28,189
1011,1/11/2016,B,301,21,150
1012,1/12/2016,A,371,19,233
1013,1/13/2016,C,350,11,236
1014,1/14/2016,C,373,13,171
1015,1/15/2016,C,368,28,187
1016,1/19/2016,C,344,12,188
1017,1/20/2016,A,300,5,159
1018,1/21/2016,C,328,10,201
1019,1/22/2016,A,374,14,226
1020,1/25/2016,A,312,10,242
1021,1/26/2016,B,363,16,177
1022,1/27/2016,B,331,22,193
1023,1/28/2016,A,341,4,199
1024,1/29/2016,C,353,13,213
1025,2/1/2016,C,325,2,199
1026,2/2/2016,A,339,6,173
1027,2/3/2016,A,334,30,159
1028,2/4/2016,C,333,21,229
1029,2/5/2016,A,350,12,163
1030,2/8/2016,A,357,14,188
1031,2/9/2016,B,370,21,221
1032,2/10/2016,B,360,2,210
1033,2/11/2016,B,364,13,202
1034,2/12/2016,C,324,5,196
1035,2/16/2016,A,357,26,155
1036,2/17/2016,C,372,25,150
1037,2/18/2016,B,360,15,192
1038,2/19/2016,B,326,28,170
1039,2/22/2016,B,373,10,217
1040,2/23/2016,A,350,19,196
1041,2/24/2016,B,319,16,232
1042,2/25/2016,C,375,23,177
1043,2/26/2016,A,380,4,208
1044,2/29/2016,C,378,10,190
1045,3/1/2016,B,326,20,186
1046,3/2/2016,B,364,11,216
1047,3/3/2016,A,341,3,181
1048,3/4/2016,A,310,12,206
1049,3/7/2016,A,363,26,185
1050,3/8/2016,B,341,8,181
1051,3/9/2016,C,324,1,216
1052,3/10/2016,B,377,5,247
1053,3/11/2016,A,359,3,250
1054,3/14/2016,C,371,30,195
1055,3/15/2016,C,364,15,206
1056,3/16/2016,A,334,13,198
1057,3/17/2016,A,313,30,242
1058,3/18/2016,A,307,23,221
1059,3/21/2016,A,360,18,194
1060,3/22/2016,C,302,28,194
1061,3/23/2016,B,366,6,215
1062,3/24/2016,C,349,9,154
1063,3/28/2016,B,352,19,189
1064,3/29/2016,C,343,28,232
1065,3/30/2016,C,377,9,216
1066,3/31/2016,B,328,29,154
1067,4/1/2016,A,336,6,167
1068,4/4/2016,B,371,4,153
1069,4/5/2016,B,323,23,243
1070,4/6/2016,C,371,19,152
1071,4/7/2016,B,325,3,241
1072,4/8/2016,B,367,28,193
1073,4/11/2016,B,330,26,202
1074,4/12/2016,B,375,27,236
1075,4/13/2016,A,344,26,223
1076,4/14/2016,A,364,30,206
1077,4/15/2016,C,378,20,182
1078,4/18/2016,A,302,14,157
1079,4/19/2016,B,332,21,232
1080,4/20/2016,B,349,18,191
1081,4/21/2016,C,304,29,159
1082,4/22/2016,A,306,26,156
1083,4/25/2016,B,344,1,168
1084,4/26/2016,B,300,8,233
1085,4/27/2016,B,305,7,229
1086,4/28/2016,B,340,13,214
1087,4/29/2016,B,365,3,220
1088,5/2/2016,A,309,7,243
1089,5/3/2016,B,336,18,192
1090,5/4/2016,B,354,6,201
1091,5/5/2016,B,306,17,202
1092,5/6/2016,B,338,8,175
1093,5/9/2016,B,332,16,212
1094,5/10/2016,B,332,11,174
1095,5/11/2016,A,374,21,248
1096,5/12/2016,B,340,25,155
1097,5/13/2016,B,337,8,250
1098,5/16/2016,C,358,30,161
1099,5/17/2016,C,358,15,229
1100,5/18/2016,B,336,0,185
1101,5/19/2016,A,349,4,173
1102,5/20/2016,C,321,15,234
1103,5/23/2016,C,344,26,155
1104,5/24/2016,B,377,18,229
1105,5/25/2016,B,353,18,152
1106,5/26/2016,B,334,2,201
1107,5/27/2016,B,344,15,155
1108,5/31/2016,C,306,25,230
1109,6/1/2016,C,343,29,152
1110,6/2/2016,A,327,25,238
1111,6/3/2016,B,338,8,156
1112,6/6/2016,A,356,15,184
1113,6/7/2016,A,300,18,211
1114,6/8/2016,C,376,17,230
1115,6/9/2016,C,361,11,218
1116,6/10/2016,C,326,22,238
1117,6/13/2016,C,356,16,178
1118,6/14/2016,A,352,22,228
1119,6/15/2016,A,309,24,247
1120,6/16/2016,C,377,8,153
1121,6/17/2016,B,328,27,189
1122,6/20/2016,B,314,27,211
1123,6/21/2016,A,377,2,184
1124,6/22/2016,B,318,9,201
1125,6/23/2016,A,341,25,222
1126,6/24/2016,A,328,16,204
1127,6/27/2016,C,352,25,225
1128,6/28/2016,A,324,24,248
1129,6/29/2016,B,333,5,196
1130,6/30/2016,B,344,29,151
1131,7/1/2016,A,309,14,215
1132,7/5/2016,A,325,8,209
1133,7/6/2016,A,380,25,200
1134,7/7/2016,C,342,20,173
1135,7/8/2016,C,337,7,248
1136,7/11/2016,B,365,24,219
1137,7/12/2016,B,322,0,187
1138,7/13/2016,A,352,12,173
1139,7/14/2016,C,329,30,176
1140,7/15/2016,B,363,3,195
1141,7/18/2016,A,343,26,249
1142,7/19/2016,B,304,28,246
1143,7/20/2016,C,330,21,198
1144,7/21/2016,C,349,9,198
1145,7/22/2016,C,374,30,183
1146,7/25/2016,A,361,9,232
1147,7/26/2016,B,333,20,154
1148,7/27/2016,C,364,7,215
1149,7/28/2016,C,332,12,228
1150,7/29/2016,C,314,16,209
1151,8/1/2016,C,347,6,150
1152,8/2/2016,C,308,6,152
1153,8/3/2016,B,343,27,166
1154,8/4/2016,A,332,4,238
1155,8/5/2016,A,351,6,244
1156,8/8/2016,A,374,5,245
1157,8/9/2016,C,370,25,200
1158,8/10/2016,C,347,14,177
1159,8/11/2016,B,379,0,234
1160,8/12/2016,A,364,0,236
1161,8/15/2016,B,356,13,237
1162,8/16/2016,A,317,10,176
1163,8/17/2016,C,351,20,229
1164,8/18/2016,A,339,26,176
1165,8/19/2016,C,328,23,198
1166,8/22/2016,C,345,12,195
1167,8/23/2016,C,349,5,200
1168,8/24/2016,A,314,9,177
1169,8/25/2016,A,365,10,201
1170,8/26/2016,C,330,6,222
1171,8/29/2016,B,374,15,211
1172,8/30/2016,B,360,24,156
1173,8/31/2016,B,353,9,161
1174,9/1/2016,A,359,8,239
1175,9/2/2016,C,325,28,177
1176,9/6/2016,A,364,4,231
1177,9/7/2016,A,304,8,195
1178,9/8/2016,C,335,13,244
1179,9/9/2016,C,360,0,191
1180,9/12/2016,B,322,28,200
1181,9/13/2016,B,342,11,242
1182,9/14/2016,B,327,30,248
1183,9/15/2016,A,358,6,213
1184,9/16/2016,B,367,5,165
1185,9/19/2016,C,379,10,159
1186,9/20/2016,B,316,0,200
1187,9/21/2016,C,380,7,194
1188,9/22/2016,B,365,7,156
1189,9/23/2016,C,347,11,156
1190,9/26/2016,B,347,30,160
1191,9/27/2016,B,305,11,223
1192,9/28/2016,B,356,20,227
1193,9/29/2016,B,330,13,233
1194,9/30/2016,B,338,27,222
1195,10/3/2016,B,344,30,225
1196,10/4/2016,C,340,2,176
1197,10/5/2016,A,374,3,169
1198,10/6/2016,A,361,30,240
1199,10/7/2016,B,309,13,213
1200,10/10/2016,C,365,14,206
1201,10/11/2016,C,317,29,205
1202,10/12/2016,B,334,12,241
1203,10/13/2016,C,347,21,174
1204,10/14/2016,C,353,20,193
1205,10/17/2016,A,323,0,174
1206,10/18/2016,C,307,15,159
1207,10/19/2016,C,351,21,155
1208,10/20/2016,B,312,9,246
1209,10/21/2016,A,335,13,226
1210,10/24/2016,A,354,15,206
1211,10/25/2016,B,325,26,183
1212,10/26/2016,A,302,16,195
1213,10/27/2016,C,340,20,165
1214,10/28/2016,B,301,23,162
1215,10/31/2016,C,326,2,222
1216,11/1/2016,C,368,22,178
1217,11/2/2016,A,364,23,200
1218,11/3/2016,C,326,11,195
1219,11/4/2016,C,302,28,188
1220,11/7/2016,B,318,21,190
1221,11/8/2016,A,368,17,166
1222,11/9/2016,B,308,11,156
1223,11/10/2016,A,340,9,192
1224,11/11/2016,A,346,11,235
1225,11/14/2016,C,307,17,247
1226,11/15/2016,C,363,6,210
1227,11/16/2016,C,329,24,185
1228,11/17/2016,C,326,28,170
1229,11/18/2016,B,340,4,206
1230,11/21/2016,B,341,19,234
1231,11/22/2016,B,342,23,233
1232,11/23/2016,A,368,12,160
1233,11/25/2016,C,360,29,173
1234,11/28/2016,A,350,15,229
1235,11/29/2016,A,310,10,241
1236,11/30/2016,B,375,19,191
1237,12/1/2016,C,371,14,192
1238,12/2/2016,A,303,0,151
1239,12/5/2016,C,353,8,222
1240,12/6/2016,C,331,30,218
1241,12/7/2016,A,356,18,241
1242,12/8/2016,B,345,30,176
1243,12/9/2016,A,357,30,182
1244,12/12/2016,A,327,4,186
1245,12/13/2016,A,368,19,156
1246,12/14/2016,B,339,18,227
1247,12/15/2016,A,337,30,151
1248,12/16/2016,C,316,23,226
1249,12/19/2016,C,370,9,244
1250,12/20/2016,C,375,26,224
1251,12/21/2016,A,349,3,185
1252,12/22/2016,A,310,16,244
1253,12/23/2016,B,350,5,187
1254,12/27/2016,A,312,3,205
1255,12/28/2016,B,309,4,194
1256,12/29/2016,B,319,2,183
1257,12/30/2016,C,346,30,194
