,Date,inventory_id,price,discount,quantity
821,4/10/2015,C,340,9,208
822,4/13/2015,B,363,9,247
823,4/14/2015,C,334,16,161
824,4/15/2015,C,354,28,152
825,4/16/2015,C,337,10,215
826,4/17/2015,A,306,7,228
827,4/20/2015,A,317,8,194
828,4/21/2015,C,304,13,160
829,4/22/2015,C,317,20,244
830,4/23/2015,B,338,13,215
831,4/24/2015,C,355,13,250
832,4/27/2015,C,320,0,227
833,4/28/2015,B,357,22,191
834,4/29/2015,C,355,29,217
835,4/30/2015,A,323,19,207
836,5/1/2015,C,356,13,249
837,5/4/2015,A,335,0,190
838,5/5/2015,C,361,20,250
839,5/6/2015,A,338,7,169
840,5/7/2015,A,377,29,190
841,5/8/2015,A,336,13,209
842,5/11/2015,B,324,23,215
843,5/12/2015,A,339,18,247
844,5/13/2015,A,356,3,179
845,5/14/2015,A,346,23,202
846,5/15/2015,C,326,27,150
847,5/18/2015,A,358,25,196
848,5/19/2015,B,322,0,199
849,5/20/2015,A,313,7,190
850,5/21/2015,C,363,26,234
851,5/22/2015,A,370,14,159
852,5/26/2015,A,368,11,199
853,5/27/2015,B,347,10,248
854,5/28/2015,B,307,20,179
855,5/29/2015,A,343,5,225
856,6/1/2015,A,325,16,159
857,6/2/2015,C,334,29,164
858,6/3/2015,B,352,6,241
859,6/4/2015,A,360,1,240
860,6/5/2015,A,377,26,168
861,6/8/2015,C,312,17,186
862,6/9/2015,B,352,11,191
863,6/10/2015,C,340,6,168
864,6/11/2015,A,317,19,224
865,6/12/2015,A,373,22,198
866,6/15/2015,B,320,2,244
867,6/16/2015,B,318,10,192
868,6/17/2015,A,340,30,245
869,6/18/2015,B,310,11,209
870,6/19/2015,C,336,9,155
871,6/22/2015,B,355,20,224
872,6/23/2015,C,300,10,159
873,6/24/2015,C,378,20,190
874,6/25/2015,A,337,3,173
875,6/26/2015,A,355,1,168
876,6/29/2015,B,371,18,150
877,6/30/2015,A,365,28,203
878,7/1/2015,B,326,9,201
879,7/2/2015,C,343,7,191
880,7/6/2015,A,359,3,209
881,7/7/2015,B,367,26,172
882,7/8/2015,A,355,4,186
883,7/9/2015,A,309,17,246
884,7/10/2015,A,303,25,179
885,7/13/2015,A,339,23,167
886,7/14/2015,C,328,29,244
887,7/15/2015,A,316,25,192
888,7/16/2015,B,341,27,212
889,7/17/2015,C,306,11,165
890,7/20/2015,B,306,0,201
891,7/21/2015,C,372,9,209
892,7/22/2015,A,317,20,168
893,7/23/2015,C,365,10,203
894,7/24/2015,A,317,17,218
895,7/27/2015,B,338,20,208
896,7/28/2015,C,329,9,157
897,7/29/2015,C,360,15,192
898,7/30/2015,B,333,24,215
899,7/31/2015,A,313,29,201
900,8/3/2015,A,335,23,217
901,8/4/2015,A,369,28,211
902,8/5/2015,C,325,2,183
903,8/6/2015,B,356,21,196
904,8/7/2015,C,377,21,152
905,8/10/2015,B,309,29,184
906,8/11/2015,C,334,13,177
907,8/12/2015,B,338,25,227
908,8/13/2015,C,363,17,170
909,8/14/2015,A,303,20,212
910,8/17/2015,A,321,23,169
911,8/18/2015,A,352,14,197
912,8/19/2015,C,320,12,172
913,8/20/2015,A,345,6,221
914,8/21/2015,C,367,9,248
915,8/24/2015,B,303,7,223
916,8/25/2015,C,334,28,235
917,8/26/2015,A,315,15,234
918,8/27/2015,A,320,9,177
919,8/28/2015,A,367,21,211
920,8/31/2015,B,344,28,153
921,9/1/2015,A,323,19,226
922,9/2/2015,B,328,3,176
923,9/3/2015,A,351,6,214
924,9/4/2015,A,311,0,217
925,9/8/2015,A,333,13,249
926,9/9/2015,A,356,19,185
927,9/10/2015,C,340,12,216
928,9/11/2015,A,319,1,190
929,9/14/2015,C,314,22,168
930,9/15/2015,B,340,20,243
931,9/16/2015,C,363,19,238
932,9/17/2015,A,328,23,196
933,9/18/2015,B,348,5,189
934,9/21/2015,A,351,0,231
935,9/22/2015,B,341,21,178
936,9/23/2015,A,353,28,169
937,9/24/2015,A,339,3,239
938,9/25/2015,C,357,14,188
939,9/28/2015,B,364,2,236
940,9/29/2015,A,307,19,242
941,9/30/2015,B,374,7,231
942,10/1/2015,B,323,1,232
943,10/2/2015,A,367,3,180
944,10/5/2015,B,375,12,194
945,10/6/2015,C,351,16,201
946,10/7/2015,A,346,30,201
947,10/8/2015,A,380,25,250
948,10/9/2015,B,302,30,187
949,10/12/2015,A,356,21,221
950,10/13/2015,B,366,11,170
951,10/14/2015,B,365,1,234
952,10/15/2015,B,324,21,209
953,10/16/2015,B,316,10,236
954,10/19/2015,B,324,22,195
955,10/20/2015,C,338,21,164
956,10/21/2015,A,339,27,208
957,10/22/2015,B,380,25,176
958,10/23/2015,A,374,10,188
959,10/26/2015,A,328,1,162
960,10/27/2015,C,305,7,233
961,10/28/2015,B,312,19,230
962,10/29/2015,C,343,5,209
963,10/30/2015,B,378,25,230
964,11/2/2015,C,345,19,199
965,11/3/2015,B,331,20,248
966,11/4/2015,C,317,6,170
967,11/5/2015,A,356,28,203
968,11/6/2015,B,352,21,222
969,11/9/2015,C,361,6,159
970,11/10/2015,C,334,20,156
971,11/11/2015,A,344,8,226
972,11/12/2015,A,328,2,175
973,11/13/2015,B,358,26,208
974,11/16/2015,A,367,20,213
975,11/17/2015,C,379,7,169
976,11/18/2015,B,302,20,191
977,11/19/2015,C,321,9,207
978,11/20/2015,B,334,23,235
979,11/23/2015,C,338,7,190
980,11/24/2015,C,306,15,226
981,11/25/2015,C,363,24,153
982,11/27/2015,A,300,2,192
983,11/30/2015,C,327,21,241
984,12/1/2015,B,372,24,151
985,12/2/2015,B,368,10,169
986,12/3/2015,C,349,18,206
987,12/4/2015,C,380,7,227
988,12/7/2015,C,323,24,214
989,12/8/2015,B,306,23,246
990,12/9/2015,C,338,7,169
991,12/10/2015,A,350,24,169
992,12/11/2015,A,342,0,207
993,12/14/2015,C,327,0,249
994,12/15/2015,C,313,2,186
995,12/16/2015,C,328,14,165
996,12/17/2015,A,377,12,230
997,12/18/2015,B,330,21,209
998,12/21/2015,C,333,12,226
999,12/22/2015,B,339,5,206
1000,12/23/2015,C,302,3,179
1001,12/24/2015,B,370,21,170
1002,12/28/2015,A,366,16,216
1003,12/29/2015,A,319,23,172
1004,12/30/2015,A,308,17,188
1005,12/31/2015,B,311,27,154
1006,1/4/2016,C,371,2,232
1007,1/5/2016,C,365,21,182
1008,1/6/2016,B,341,10,239
1009,1/7/2016,C,335,19,226
1010,1/8/2016,B,371,4,170
1011,1/11/2016,B,370,28,226
1012,1/12/2016,A,350,13,193
1013,1/13/2016,C,340,9,158
1014,1/14/2016,C,379,17,186
1015,1/15/2016,C,341,0,237
1016,1/19/2016,C,307,22,245
1017,1/20/2016,A,353,22,232
1018,1/21/2016,C,312,29,216
1019,1/22/2016,A,375,3,204
1020,1/25/2016,A,342,24,153
1021,1/26/2016,B,355,24,176
1022,1/27/2016,B,334,17,165
1023,1/28/2016,A,365,18,208
1024,1/29/2016,C,300,21,189
1025,2/1/2016,C,368,18,159
1026,2/2/2016,A,344,30,188
1027,2/3/2016,A,375,22,160
1028,2/4/2016,C,372,25,160
1029,2/5/2016,A,350,2,219
1030,2/8/2016,A,331,24,186
1031,2/9/2016,B,300,28,161
1032,2/10/2016,B,359,6,221
1033,2/11/2016,B,326,19,161
1034,2/12/2016,C,332,25,248
1035,2/16/2016,A,363,14,215
1036,2/17/2016,C,302,4,153
1037,2/18/2016,B,322,27,167
1038,2/19/2016,B,339,18,179
1039,2/22/2016,B,322,21,248
1040,2/23/2016,A,352,7,204
1041,2/24/2016,B,335,28,179
1042,2/25/2016,C,324,11,236
1043,2/26/2016,A,354,19,248
1044,2/29/2016,C,378,4,243
1045,3/1/2016,B,373,29,220
1046,3/2/2016,B,376,11,155
1047,3/3/2016,A,335,29,206
1048,3/4/2016,A,315,8,231
1049,3/7/2016,A,368,12,160
1050,3/8/2016,B,357,16,205
1051,3/9/2016,C,319,19,182
1052,3/10/2016,B,332,15,211
1053,3/11/2016,A,303,30,242
1054,3/14/2016,C,316,12,227
1055,3/15/2016,C,339,10,198
1056,3/16/2016,A,324,9,168
1057,3/17/2016,A,358,24,151
1058,3/18/2016,A,342,23,245
1059,3/21/2016,A,310,2,248
1060,3/22/2016,C,348,17,158
1061,3/23/2016,B,309,14,215
1062,3/24/2016,C,364,22,163
1063,3/28/2016,B,348,13,235
1064,3/29/2016,C,373,3,197
1065,3/30/2016,C,309,18,180
1066,3/31/2016,B,353,2,217
1067,4/1/2016,A,359,23,151
1068,4/4/2016,B,377,25,239
1069,4/5/2016,B,311,29,160
1070,4/6/2016,C,312,20,248
1071,4/7/2016,B,330,24,158
1072,4/8/2016,B,334,30,162
1073,4/11/2016,B,351,15,241
1074,4/12/2016,B,348,8,224
1075,4/13/2016,A,355,17,150
1076,4/14/2016,A,363,19,230
1077,4/15/2016,C,308,20,225
1078,4/18/2016,A,334,25,194
1079,4/19/2016,B,310,6,168
1080,4/20/2016,B,311,1,182
1081,4/21/2016,C,302,6,195
1082,4/22/2016,A,380,23,209
1083,4/25/2016,B,358,5,210
1084,4/26/2016,B,364,26,200
1085,4/27/2016,B,378,25,232
1086,4/28/2016,B,360,23,224
1087,4/29/2016,B,308,3,167
1088,5/2/2016,A,338,9,190
1089,5/3/2016,B,347,28,170
1090,5/4/2016,B,370,19,248
1091,5/5/2016,B,311,13,228
1092,5/6/2016,B,371,13,188
1093,5/9/2016,B,301,5,163
1094,5/10/2016,B,364,17,180
1095,5/11/2016,A,361,18,247
1096,5/12/2016,B,350,7,171
1097,5/13/2016,B,380,13,188
1098,5/16/2016,C,316,0,247
1099,5/17/2016,C,342,11,219
1100,5/18/2016,B,316,7,208
1101,5/19/2016,A,373,19,161
1102,5/20/2016,C,363,29,194
1103,5/23/2016,C,301,25,209
1104,5/24/2016,B,308,21,235
1105,5/25/2016,B,360,12,151
1106,5/26/2016,B,344,0,223
1107,5/27/2016,B,315,14,196
1108,5/31/2016,C,330,11,170
1109,6/1/2016,C,367,3,229
1110,6/2/2016,A,365,18,174
1111,6/3/2016,B,351,18,170
1112,6/6/2016,A,333,20,236
1113,6/7/2016,A,317,24,187
1114,6/8/2016,C,334,13,195
1115,6/9/2016,C,316,5,244
1116,6/10/2016,C,329,6,192
1117,6/13/2016,C,378,27,193
1118,6/14/2016,A,357,17,168
1119,6/15/2016,A,353,29,244
1120,6/16/2016,C,331,9,194
1121,6/17/2016,B,374,15,246
1122,6/20/2016,B,338,25,178
1123,6/21/2016,A,303,16,174
1124,6/22/2016,B,347,18,161
1125,6/23/2016,A,373,18,181
1126,6/24/2016,A,326,27,217
1127,6/27/2016,C,369,25,171
1128,6/28/2016,A,309,26,244
1129,6/29/2016,B,306,13,233
1130,6/30/2016,B,367,22,247
1131,7/1/2016,A,341,23,195
1132,7/5/2016,A,306,1,166
1133,7/6/2016,A,370,0,186
1134,7/7/2016,C,337,3,184
1135,7/8/2016,C,332,6,183
1136,7/11/2016,B,303,22,203
1137,7/12/2016,B,330,0,167
1138,7/13/2016,A,355,23,158
1139,7/14/2016,C,342,8,176
1140,7/15/2016,B,372,11,220
1141,7/18/2016,A,317,30,168
1142,7/19/2016,B,360,4,167
1143,7/20/2016,C,346,15,150
1144,7/21/2016,C,359,0,210
1145,7/22/2016,C,361,7,230
1146,7/25/2016,A,340,7,196
1147,7/26/2016,B,351,5,237
1148,7/27/2016,C,304,2,190
1149,7/28/2016,C,313,16,197
1150,7/29/2016,C,363,26,210
1151,8/1/2016,C,343,15,223
1152,8/2/2016,C,310,22,166
1153,8/3/2016,B,323,14,230
1154,8/4/2016,A,340,21,155
1155,8/5/2016,A,324,19,167
1156,8/8/2016,A,346,14,239
1157,8/9/2016,C,301,12,232
1158,8/10/2016,C,352,9,165
1159,8/11/2016,B,348,1,165
1160,8/12/2016,A,335,26,188
1161,8/15/2016,B,321,18,150
1162,8/16/2016,A,305,29,211
1163,8/17/2016,C,311,10,169
1164,8/18/2016,A,303,16,222
1165,8/19/2016,C,302,27,247
1166,8/22/2016,C,306,8,222
1167,8/23/2016,C,322,9,182
1168,8/24/2016,A,349,0,214
1169,8/25/2016,A,305,24,244
1170,8/26/2016,C,349,25,245
1171,8/29/2016,B,327,4,174
1172,8/30/2016,B,304,8,185
1173,8/31/2016,B,362,12,238
1174,9/1/2016,A,308,30,203
1175,9/2/2016,C,315,11,237
1176,9/6/2016,A,372,26,206
1177,9/7/2016,A,332,2,187
1178,9/8/2016,C,323,29,185
1179,9/9/2016,C,307,5,234
1180,9/12/2016,B,335,29,210
1181,9/13/2016,B,319,16,171
1182,9/14/2016,B,326,29,233
1183,9/15/2016,A,336,17,204
1184,9/16/2016,B,300,2,169
1185,9/19/2016,C,380,22,209
1186,9/20/2016,B,348,25,181
1187,9/21/2016,C,304,10,249
1188,9/22/2016,B,355,12,153
1189,9/23/2016,C,334,26,173
1190,9/26/2016,B,344,8,236
1191,9/27/2016,B,331,4,239
1192,9/28/2016,B,340,28,222
1193,9/29/2016,B,337,20,203
1194,9/30/2016,B,314,12,226
1195,10/3/2016,B,315,21,192
1196,10/4/2016,C,366,21,183
1197,10/5/2016,A,333,28,239
1198,10/6/2016,A,352,8,215
1199,10/7/2016,B,334,29,242
1200,10/10/2016,C,344,29,229
1201,10/11/2016,C,355,29,236
1202,10/12/2016,B,353,9,199
1203,10/13/2016,C,372,13,167
1204,10/14/2016,C,326,8,230
1205,10/17/2016,A,333,14,202
1206,10/18/2016,C,316,21,174
1207,10/19/2016,C,310,29,155
1208,10/20/2016,B,372,25,175
1209,10/21/2016,A,365,25,197
1210,10/24/2016,A,356,6,175
1211,10/25/2016,B,303,22,181
1212,10/26/2016,A,348,22,220
1213,10/27/2016,C,338,21,242
1214,10/28/2016,B,353,24,231
1215,10/31/2016,C,373,3,191
1216,11/1/2016,C,354,27,158
1217,11/2/2016,A,347,4,229
1218,11/3/2016,C,338,19,184
1219,11/4/2016,C,312,20,197
1220,11/7/2016,B,360,19,162
1221,11/8/2016,A,347,16,185
1222,11/9/2016,B,380,13,164
1223,11/10/2016,A,308,8,196
1224,11/11/2016,A,360,12,189
1225,11/14/2016,C,316,2,163
1226,11/15/2016,C,380,18,229
1227,11/16/2016,C,375,22,171
1228,11/17/2016,C,343,5,169
1229,11/18/2016,B,355,23,191
1230,11/21/2016,B,362,11,185
1231,11/22/2016,B,364,21,236
1232,11/23/2016,A,371,7,248
1233,11/25/2016,C,329,15,203
1234,11/28/2016,A,316,20,208
1235,11/29/2016,A,337,13,155
1236,11/30/2016,B,359,24,233
1237,12/1/2016,C,343,6,190
1238,12/2/2016,A,377,15,163
1239,12/5/2016,C,373,12,165
1240,12/6/2016,C,340,8,156
1241,12/7/2016,A,349,14,168
1242,12/8/2016,B,334,12,197
1243,12/9/2016,A,311,6,235
1244,12/12/2016,A,310,24,162
1245,12/13/2016,A,331,16,179
1246,12/14/2016,B,321,7,179
1247,12/15/2016,A,323,9,185
1248,12/16/2016,C,328,25,247
1249,12/19/2016,C,324,2,234
1250,12/20/2016,C,351,29,177
1251,12/21/2016,A,365,4,155
1252,12/22/2016,A,301,24,201
1253,12/23/2016,B,309,3,215
1254,12/27/2016,A,323,4,155
1255,12/28/2016,B,305,8,231
1256,12/29/2016,B,379,8,160
1257,12/30/2016,C,351,29,239
