,Date,inventory_id,price,discount,quantity
821,4/10/2015,C,348,3,204
822,4/13/2015,B,365,9,177
823,4/14/2015,C,358,9,248
824,4/15/2015,C,332,0,212
825,4/16/2015,C,358,4,196
826,4/17/2015,A,368,14,215
827,4/20/2015,A,303,25,180
828,4/21/2015,C,370,27,244
829,4/22/2015,C,331,10,204
830,4/23/2015,B,317,27,202
831,4/24/2015,C,307,15,218
832,4/27/2015,C,354,10,175
833,4/28/2015,B,343,8,214
834,4/29/2015,C,314,20,249
835,4/30/2015,A,337,8,194
836,5/1/2015,C,356,13,186
837,5/4/2015,A,340,2,209
838,5/5/2015,C,354,6,151
839,5/6/2015,A,357,28,186
840,5/7/2015,A,341,7,164
841,5/8/2015,A,352,13,231
842,5/11/2015,B,360,14,185
843,5/12/2015,A,371,1,208
844,5/13/2015,A,307,15,184
845,5/14/2015,A,372,15,174
846,5/15/2015,C,333,8,234
847,5/18/2015,A,359,30,200
848,5/19/2015,B,308,19,160
849,5/20/2015,A,302,22,218
850,5/21/2015,C,370,9,199
851,5/22/2015,A,380,27,233
852,5/26/2015,A,365,7,213
853,5/27/2015,B,364,6,158
854,5/28/2015,B,333,19,151
855,5/29/2015,A,372,0,174
856,6/1/2015,A,336,3,239
857,6/2/2015,C,347,18,206
858,6/3/2015,B,311,1,187
859,6/4/2015,A,307,9,223
860,6/5/2015,A,370,23,232
861,6/8/2015,C,303,4,202
862,6/9/2015,B,334,11,231
863,6/10/2015,C,370,6,209
864,6/11/2015,A,313,13,162
865,6/12/2015,A,355,3,247
866,6/15/2015,B,312,11,168
867,6/16/2015,B,364,4,156
868,6/17/2015,A,373,2,212
869,6/18/2015,B,313,10,235
870,6/19/2015,C,325,2,179
871,6/22/2015,B,334,10,243
872,6/23/2015,C,365,20,242
873,6/24/2015,C,337,18,166
874,6/25/2015,A,356,26,216
875,6/26/2015,A,373,23,231
876,6/29/2015,B,356,6,204
877,6/30/2015,A,377,28,225
878,7/1/2015,B,303,22,245
879,7/2/2015,C,324,6,227
880,7/6/2015,A,370,29,203
881,7/7/2015,B,362,16,248
882,7/8/2015,A,306,12,209
883,7/9/2015,A,320,14,209
884,7/10/2015,A,313,9,168
885,7/13/2015,A,345,18,243
886,7/14/2015,C,347,21,152
887,7/15/2015,A,364,21,191
888,7/16/2015,B,355,11,208
889,7/17/2015,C,304,26,230
890,7/20/2015,B,348,16,174
891,7/21/2015,C,337,12,227
892,7/22/2015,A,346,12,164
893,7/23/2015,C,359,18,210
894,7/24/2015,A,342,29,237
895,7/27/2015,B,309,18,168
896,7/28/2015,C,331,22,223
897,7/29/2015,C,342,11,220
898,7/30/2015,B,340,17,208
899,7/31/2015,A,373,1,214
900,8/3/2015,A,303,22,196
901,8/4/2015,A,326,3,184
902,8/5/2015,C,357,22,157
903,8/6/2015,B,329,11,163
904,8/7/2015,C,344,9,233
905,8/10/2015,B,357,1,174
906,8/11/2015,C,349,3,223
907,8/12/2015,B,343,12,199
908,8/13/2015,C,301,10,214
909,8/14/2015,A,359,4,152
910,8/17/2015,A,353,19,155
911,8/18/2015,A,355,15,250
912,8/19/2015,C,337,19,150
913,8/20/2015,A,373,20,185
914,8/21/2015,C,341,26,206
915,8/24/2015,B,309,12,239
916,8/25/2015,C,380,29,228
917,8/26/2015,A,370,21,241
918,8/27/2015,A,367,10,219
919,8/28/2015,A,373,28,207
920,8/31/2015,B,340,4,158
921,9/1/2015,A,351,24,220
922,9/2/2015,B,317,10,236
923,9/3/2015,A,336,2,159
924,9/4/2015,A,359,8,238
925,9/8/2015,A,329,26,213
926,9/9/2015,A,337,5,165
927,9/10/2015,C,345,20,199
928,9/11/2015,A,334,22,215
929,9/14/2015,C,319,26,216
930,9/15/2015,B,320,28,229
931,9/16/2015,C,371,21,242
932,9/17/2015,A,321,21,212
933,9/18/2015,B,319,7,215
934,9/21/2015,A,302,24,236
935,9/22/2015,B,379,16,181
936,9/23/2015,A,307,4,232
937,9/24/2015,A,371,30,175
938,9/25/2015,C,311,22,221
939,9/28/2015,B,354,6,176
940,9/29/2015,A,358,9,187
941,9/30/2015,B,362,4,197
942,10/1/2015,B,330,6,165
943,10/2/2015,A,340,26,217
944,10/5/2015,B,310,28,249
945,10/6/2015,C,376,8,186
946,10/7/2015,A,364,20,151
947,10/8/2015,A,372,10,150
948,10/9/2015,B,378,16,238
949,10/12/2015,A,328,12,160
950,10/13/2015,B,343,10,215
951,10/14/2015,B,321,3,193
952,10/15/2015,B,374,27,250
953,10/16/2015,B,374,19,226
954,10/19/2015,B,324,15,233
955,10/20/2015,C,326,19,151
956,10/21/2015,A,365,9,210
957,10/22/2015,B,301,15,225
958,10/23/2015,A,361,4,243
959,10/26/2015,A,310,0,173
960,10/27/2015,C,309,23,242
961,10/28/2015,B,326,8,164
962,10/29/2015,C,303,12,229
963,10/30/2015,B,311,13,188
964,11/2/2015,C,364,7,179
965,11/3/2015,B,334,22,235
966,11/4/2015,C,367,28,231
967,11/5/2015,A,335,8,233
968,11/6/2015,B,328,15,154
969,11/9/2015,C,338,9,247
970,11/10/2015,C,341,15,245
971,11/11/2015,A,336,7,238
972,11/12/2015,A,338,3,160
973,11/13/2015,B,373,18,212
974,11/16/2015,A,306,10,192
975,11/17/2015,C,344,13,235
976,11/18/2015,B,370,1,196
977,11/19/2015,C,333,22,225
978,11/20/2015,B,314,0,238
979,11/23/2015,C,351,26,196
980,11/24/2015,C,307,25,199
981,11/25/2015,C,334,7,221
982,11/27/2015,A,335,27,214
983,11/30/2015,C,323,7,229
984,12/1/2015,B,380,24,226
985,12/2/2015,B,305,18,209
986,12/3/2015,C,358,30,182
987,12/4/2015,C,310,7,219
988,12/7/2015,C,317,3,212
989,12/8/2015,B,335,3,248
990,12/9/2015,C,368,27,171
991,12/10/2015,A,362,29,208
992,12/11/2015,A,369,21,172
993,12/14/2015,C,354,7,161
994,12/15/2015,C,306,6,183
995,12/16/2015,C,336,12,171
996,12/17/2015,A,342,29,168
997,12/18/2015,B,317,28,225
998,12/21/2015,C,329,5,239
999,12/22/2015,B,305,15,234
1000,12/23/2015,C,356,25,226
1001,12/24/2015,B,368,7,242
1002,12/28/2015,A,336,12,164
1003,12/29/2015,A,301,13,210
1004,12/30/2015,A,303,23,150
1005,12/31/2015,B,341,30,243
1006,1/4/2016,C,302,19,250
1007,1/5/2016,C,372,20,223
1008,1/6/2016,B,347,0,236
1009,1/7/2016,C,380,23,157
1010,1/8/2016,B,367,16,152
1011,1/11/2016,B,379,1,240
1012,1/12/2016,A,370,23,214
1013,1/13/2016,C,370,4,245
1014,1/14/2016,C,324,18,228
1015,1/15/2016,C,331,24,206
1016,1/19/2016,C,338,13,178
1017,1/20/2016,A,312,8,187
1018,1/21/2016,C,311,22,154
1019,1/22/2016,A,375,30,163
1020,1/25/2016,A,336,7,180
1021,1/26/2016,B,353,24,240
1022,1/27/2016,B,307,12,244
1023,1/28/2016,A,321,17,238
1024,1/29/2016,C,315,23,233
1025,2/1/2016,C,321,15,230
1026,2/2/2016,A,377,16,209
1027,2/3/2016,A,321,8,161
1028,2/4/2016,C,364,5,212
1029,2/5/2016,A,368,25,159
1030,2/8/2016,A,359,1,222
1031,2/9/2016,B,357,5,166
1032,2/10/2016,B,301,7,158
1033,2/11/2016,B,343,5,240
1034,2/12/2016,C,306,14,247
1035,2/16/2016,A,327,11,183
1036,2/17/2016,C,368,24,207
1037,2/18/2016,B,300,27,247
1038,2/19/2016,B,348,0,171
1039,2/22/2016,B,328,7,235
1040,2/23/2016,A,330,28,166
1041,2/24/2016,B,351,6,170
1042,2/25/2016,C,348,4,196
1043,2/26/2016,A,310,3,166
1044,2/29/2016,C,350,27,230
1045,3/1/2016,B,374,12,193
1046,3/2/2016,B,312,23,165
1047,3/3/2016,A,305,11,163
1048,3/4/2016,A,343,20,160
1049,3/7/2016,A,321,13,226
1050,3/8/2016,B,343,17,232
1051,3/9/2016,C,313,19,249
1052,3/10/2016,B,365,8,234
1053,3/11/2016,A,335,5,242
1054,3/14/2016,C,372,13,224
1055,3/15/2016,C,310,11,153
1056,3/16/2016,A,316,13,219
1057,3/17/2016,A,347,25,231
1058,3/18/2016,A,360,18,247
1059,3/21/2016,A,317,7,222
1060,3/22/2016,C,366,17,246
1061,3/23/2016,B,302,13,216
1062,3/24/2016,C,367,27,247
1063,3/28/2016,B,353,7,163
1064,3/29/2016,C,380,20,206
1065,3/30/2016,C,329,13,198
1066,3/31/2016,B,332,25,217
1067,4/1/2016,A,328,18,176
1068,4/4/2016,B,331,11,182
1069,4/5/2016,B,328,30,206
1070,4/6/2016,C,316,10,170
1071,4/7/2016,B,362,1,181
1072,4/8/2016,B,356,0,236
1073,4/11/2016,B,341,21,166
1074,4/12/2016,B,320,17,180
1075,4/13/2016,A,342,27,206
1076,4/14/2016,A,350,4,208
1077,4/15/2016,C,317,0,162
1078,4/18/2016,A,333,13,175
1079,4/19/2016,B,336,18,206
1080,4/20/2016,B,332,3,200
1081,4/21/2016,C,322,6,181
1082,4/22/2016,A,338,22,238
1083,4/25/2016,B,371,22,231
1084,4/26/2016,B,308,0,175
1085,4/27/2016,B,378,27,232
1086,4/28/2016,B,330,17,156
1087,4/29/2016,B,300,27,182
1088,5/2/2016,A,363,21,233
1089,5/3/2016,B,325,16,183
1090,5/4/2016,B,327,3,216
1091,5/5/2016,B,344,29,171
1092,5/6/2016,B,309,24,247
1093,5/9/2016,B,351,10,186
1094,5/10/2016,B,375,29,214
1095,5/11/2016,A,307,3,242
1096,5/12/2016,B,376,14,166
1097,5/13/2016,B,377,15,168
1098,5/16/2016,C,317,16,231
1099,5/17/2016,C,352,16,191
1100,5/18/2016,B,348,5,177
1101,5/19/2016,A,318,25,248
1102,5/20/2016,C,364,7,203
1103,5/23/2016,C,309,11,209
1104,5/24/2016,B,340,21,193
1105,5/25/2016,B,353,4,188
1106,5/26/2016,B,372,6,245
1107,5/27/2016,B,340,1,224
1108,5/31/2016,C,372,22,182
1109,6/1/2016,C,361,18,150
1110,6/2/2016,A,304,26,250
1111,6/3/2016,B,352,9,214
1112,6/6/2016,A,312,5,185
1113,6/7/2016,A,368,4,170
1114,6/8/2016,C,358,27,185
1115,6/9/2016,C,334,25,163
1116,6/10/2016,C,352,2,164
1117,6/13/2016,C,369,15,237
1118,6/14/2016,A,351,11,228
1119,6/15/2016,A,314,9,188
1120,6/16/2016,C,369,16,194
1121,6/17/2016,B,305,23,245
1122,6/20/2016,B,318,23,214
1123,6/21/2016,A,380,13,211
1124,6/22/2016,B,354,18,186
1125,6/23/2016,A,346,7,181
1126,6/24/2016,A,310,18,199
1127,6/27/2016,C,377,15,250
1128,6/28/2016,A,371,14,152
1129,6/29/2016,B,307,10,208
1130,6/30/2016,B,367,10,198
1131,7/1/2016,A,341,0,207
1132,7/5/2016,A,329,19,225
1133,7/6/2016,A,358,15,174
1134,7/7/2016,C,310,15,202
1135,7/8/2016,C,339,22,218
1136,7/11/2016,B,341,13,206
1137,7/12/2016,B,305,25,171
1138,7/13/2016,A,331,19,170
1139,7/14/2016,C,310,13,174
1140,7/15/2016,B,364,2,225
1141,7/18/2016,A,349,21,226
1142,7/19/2016,B,331,20,180
1143,7/20/2016,C,347,13,211
1144,7/21/2016,C,306,28,202
1145,7/22/2016,C,357,3,192
1146,7/25/2016,A,352,28,214
1147,7/26/2016,B,365,18,241
1148,7/27/2016,C,377,26,163
1149,7/28/2016,C,348,22,229
1150,7/29/2016,C,323,28,211
1151,8/1/2016,C,323,1,247
1152,8/2/2016,C,322,2,191
1153,8/3/2016,B,316,1,184
1154,8/4/2016,A,378,25,240
1155,8/5/2016,A,373,9,246
1156,8/8/2016,A,365,11,231
1157,8/9/2016,C,375,13,159
1158,8/10/2016,C,315,11,234
1159,8/11/2016,B,343,21,182
1160,8/12/2016,A,324,0,221
1161,8/15/2016,B,311,1,222
1162,8/16/2016,A,306,20,153
1163,8/17/2016,C,339,20,150
1164,8/18/2016,A,301,26,199
1165,8/19/2016,C,359,1,223
1166,8/22/2016,C,302,19,177
1167,8/23/2016,C,338,8,240
1168,8/24/2016,A,379,4,177
1169,8/25/2016,A,361,18,193
1170,8/26/2016,C,339,4,194
1171,8/29/2016,B,357,28,216
1172,8/30/2016,B,367,20,238
1173,8/31/2016,B,339,30,171
1174,9/1/2016,A,308,3,234
1175,9/2/2016,C,365,0,246
1176,9/6/2016,A,378,23,247
1177,9/7/2016,A,334,17,218
1178,9/8/2016,C,375,17,169
1179,9/9/2016,C,349,23,242
1180,9/12/2016,B,317,28,214
1181,9/13/2016,B,313,0,203
1182,9/14/2016,B,349,19,221
1183,9/15/2016,A,361,5,237
1184,9/16/2016,B,363,13,224
1185,9/19/2016,C,363,16,215
1186,9/20/2016,B,306,0,169
1187,9/21/2016,C,308,11,224
1188,9/22/2016,B,313,20,237
1189,9/23/2016,C,360,9,223
1190,9/26/2016,B,336,23,169
1191,9/27/2016,B,376,2,222
1192,9/28/2016,B,365,16,238
1193,9/29/2016,B,369,16,191
1194,9/30/2016,B,378,29,173
1195,10/3/2016,B,317,9,175
1196,10/4/2016,C,327,18,239
1197,10/5/2016,A,371,6,159
1198,10/6/2016,A,346,4,230
1199,10/7/2016,B,323,29,250
1200,10/10/2016,C,314,18,232
1201,10/11/2016,C,364,16,225
1202,10/12/2016,B,378,0,161
1203,10/13/2016,C,344,23,209
1204,10/14/2016,C,353,25,203
1205,10/17/2016,A,308,1,218
1206,10/18/2016,C,319,13,188
1207,10/19/2016,C,352,22,158
1208,10/20/2016,B,360,3,202
1209,10/21/2016,A,369,1,236
1210,10/24/2016,A,371,13,211
1211,10/25/2016,B,308,25,225
1212,10/26/2016,A,370,15,203
1213,10/27/2016,C,315,0,157
1214,10/28/2016,B,314,26,214
1215,10/31/2016,C,346,16,198
1216,11/1/2016,C,350,26,167
1217,11/2/2016,A,303,18,207
1218,11/3/2016,C,305,28,188
1219,11/4/2016,C,342,29,225
1220,11/7/2016,B,357,17,240
1221,11/8/2016,A,302,24,158
1222,11/9/2016,B,324,22,202
1223,11/10/2016,A,300,4,246
1224,11/11/2016,A,372,12,187
1225,11/14/2016,C,322,0,209
1226,11/15/2016,C,302,13,158
1227,11/16/2016,C,373,17,194
1228,11/17/2016,C,352,12,167
1229,11/18/2016,B,305,25,247
1230,11/21/2016,B,348,18,249
1231,11/22/2016,B,322,18,239
1232,11/23/2016,A,306,0,167
1233,11/25/2016,C,373,26,242
1234,11/28/2016,A,304,2,204
1235,11/29/2016,A,379,8,164
1236,11/30/2016,B,318,7,215
1237,12/1/2016,C,371,14,174
1238,12/2/2016,A,313,24,214
1239,12/5/2016,C,327,8,191
1240,12/6/2016,C,340,16,182
1241,12/7/2016,A,301,30,183
1242,12/8/2016,B,304,25,179
1243,12/9/2016,A,308,4,214
1244,12/12/2016,A,334,1,183
1245,12/13/2016,A,322,6,221
1246,12/14/2016,B,335,26,215
1247,12/15/2016,A,373,5,151
1248,12/16/2016,C,379,14,161
1249,12/19/2016,C,347,23,220
1250,12/20/2016,C,307,28,158
1251,12/21/2016,A,367,21,176
1252,12/22/2016,A,315,10,159
1253,12/23/2016,B,319,13,236
1254,12/27/2016,A,376,0,150
1255,12/28/2016,B,329,2,246
1256,12/29/2016,B,337,10,218
1257,12/30/2016,C,300,25,165
